generated_candidate_id,status,vina_affinity,pose_qc,pose_count,failure_category,failure_reason,protocol_id,protocol_hash,receptor_hash,tool_hash,ligand_hash,pose_hash,job_signature,cached,pose_path,job_folder
ATP-GEN-A6946CE5B157,success,-8.029,pass,9,,,vina_7p3w_v1,19ff755d00741e9d2ec60c732f24dea6a28fd4f478940b28dbc11bea68c3fe36,e5e92ede1b1d000b00a7e5dbe3f3b02f0df0cd63b47dd8a421eeb8bddb1083ed,e0c4b2715e0c1a74f6e92d0f3be0328ac97542eafbc111e6b1efad897a73cce5,42107ba72c6aedf4211698c3c741f9dfecc2ee9a2e96c74d5049779be412c806,f83ceb8c0a12a2f8c1e3d2e8d89057084cae478e21483fdda9a1fcbd467c3c46,e6f54d1d22e0f411f695ba6ebe7dc0386320e362c17b2eda58f97f76afda9afd,True,results\phase16\poses\ATP-GEN-A6946CE5B157_vina_7p3w_v1.pdbqt,D:\tiaozhansai\ATP-Navigator\workspace_local\phase16_vina\jobs\e6\e6f54d1d22e0f411f695ba6ebe7dc0386320e362c17b2eda58f97f76afda9afd
ATP-GEN-5163EBEBBE7A,success,-8.172,pass,9,,,vina_7p3w_v1,19ff755d00741e9d2ec60c732f24dea6a28fd4f478940b28dbc11bea68c3fe36,e5e92ede1b1d000b00a7e5dbe3f3b02f0df0cd63b47dd8a421eeb8bddb1083ed,e0c4b2715e0c1a74f6e92d0f3be0328ac97542eafbc111e6b1efad897a73cce5,222b402d10097c6d7246b5b33ebd0abcf1eacd320f91b3e6cedf752df8e621de,289f5e88afc858e66ac1a3e99fa5a4ee5057b1ce362c2b3991c906aef8d89536,2d68093f5c865c3cb1bc8555ac830cdc210c5533f9a9eea0cb456dc698883661,True,results\phase16\poses\ATP-GEN-5163EBEBBE7A_vina_7p3w_v1.pdbqt,D:\tiaozhansai\ATP-Navigator\workspace_local\phase16_vina\jobs\2d\2d68093f5c865c3cb1bc8555ac830cdc210c5533f9a9eea0cb456dc698883661
ATP-GEN-A21553246140,success,-7.494,pass,9,,,vina_7p3w_v1,19ff755d00741e9d2ec60c732f24dea6a28fd4f478940b28dbc11bea68c3fe36,e5e92ede1b1d000b00a7e5dbe3f3b02f0df0cd63b47dd8a421eeb8bddb1083ed,e0c4b2715e0c1a74f6e92d0f3be0328ac97542eafbc111e6b1efad897a73cce5,064756f947c39d337762d98ea1398223b30c05bb7ebff7f9f7a8f00ca38f4f45,c98251633cd8dd6a71143901fb8ea0bca44e02f6678f942cdd7c345d21197e75,1852b55df8513e17ee0121e051cb3034215f9943f8bfd379e2869a9a0acffb8a,True,results\phase16\poses\ATP-GEN-A21553246140_vina_7p3w_v1.pdbqt,D:\tiaozhansai\ATP-Navigator\workspace_local\phase16_vina\jobs\18\1852b55df8513e17ee0121e051cb3034215f9943f8bfd379e2869a9a0acffb8a
ATP-GEN-FF1F446BA031,success,-7.855,pass,9,,,vina_7p3w_v1,19ff755d00741e9d2ec60c732f24dea6a28fd4f478940b28dbc11bea68c3fe36,e5e92ede1b1d000b00a7e5dbe3f3b02f0df0cd63b47dd8a421eeb8bddb1083ed,e0c4b2715e0c1a74f6e92d0f3be0328ac97542eafbc111e6b1efad897a73cce5,728f57e0056b240df97b84f5d6b85c02ba8b5c1da4166a272ded768ffb8d3586,40d9b713c4e70d57f4788bde9384cc74d609d6b8da54bc639df070a5f8a88d1f,be99c6f08055ed515f07ff51c97ff0a485bb8e71951bd65c1341a883a021083d,True,results\phase16\poses\ATP-GEN-FF1F446BA031_vina_7p3w_v1.pdbqt,D:\tiaozhansai\ATP-Navigator\workspace_local\phase16_vina\jobs\be\be99c6f08055ed515f07ff51c97ff0a485bb8e71951bd65c1341a883a021083d
ATP-GEN-3B3178A0D6A8,success,-8.445,pass,9,,,vina_7p3w_v1,19ff755d00741e9d2ec60c732f24dea6a28fd4f478940b28dbc11bea68c3fe36,e5e92ede1b1d000b00a7e5dbe3f3b02f0df0cd63b47dd8a421eeb8bddb1083ed,e0c4b2715e0c1a74f6e92d0f3be0328ac97542eafbc111e6b1efad897a73cce5,daa229c9491c2f9cd10650e8d78dfa156f4d1907bd49a2a7e0100029d49ec288,3949e9506f163adb0818e60ce0d96a9b949be06213ac31aa85b10c6b93b53a66,b4ef1541cdacf63f022631cd5b89cc601c9957d92766a99f7ef435b8087276ae,True,results\phase16\poses\ATP-GEN-3B3178A0D6A8_vina_7p3w_v1.pdbqt,D:\tiaozhansai\ATP-Navigator\workspace_local\phase16_vina\jobs\b4\b4ef1541cdacf63f022631cd5b89cc601c9957d92766a99f7ef435b8087276ae
ATP-GEN-E504C3A85B69,success,-8.19,pass,9,,,vina_7p3w_v1,19ff755d00741e9d2ec60c732f24dea6a28fd4f478940b28dbc11bea68c3fe36,e5e92ede1b1d000b00a7e5dbe3f3b02f0df0cd63b47dd8a421eeb8bddb1083ed,e0c4b2715e0c1a74f6e92d0f3be0328ac97542eafbc111e6b1efad897a73cce5,0b2b3d6a588190a4c78ae39c4167d3b31d6cc7a1ae9c62d0ae426c34a1cac879,ae6202fe8f6107d8fa3219950418f32949a5b06a83f9f52e9be30aa01c2809e9,75d4c8009f6aafec6564ab4d9740b278e28d9834272c86254df9efd6573470ee,True,results\phase16\poses\ATP-GEN-E504C3A85B69_vina_7p3w_v1.pdbqt,D:\tiaozhansai\ATP-Navigator\workspace_local\phase16_vina\jobs\75\75d4c8009f6aafec6564ab4d9740b278e28d9834272c86254df9efd6573470ee
ATP-GEN-E3A26E91D97A,success,-7.708,pass,9,,,vina_7p3w_v1,19ff755d00741e9d2ec60c732f24dea6a28fd4f478940b28dbc11bea68c3fe36,e5e92ede1b1d000b00a7e5dbe3f3b02f0df0cd63b47dd8a421eeb8bddb1083ed,e0c4b2715e0c1a74f6e92d0f3be0328ac97542eafbc111e6b1efad897a73cce5,4ec4aaf13d3280f4a582798447ba25b359802decf9b62e1a03e59ccbc0183f88,a4f75e7f42a3734bcf14d2014efeae724b0f94abe8524d84884d2df62e935305,0349446e09c13606c2d1a029c7237ca132904ed6ab45c8f24115da3e21bf27a1,True,results\phase16\poses\ATP-GEN-E3A26E91D97A_vina_7p3w_v1.pdbqt,D:\tiaozhansai\ATP-Navigator\workspace_local\phase16_vina\jobs\03\0349446e09c13606c2d1a029c7237ca132904ed6ab45c8f24115da3e21bf27a1
ATP-GEN-A681D8044A0A,success,-7.608,pass,9,,,vina_7p3w_v1,19ff755d00741e9d2ec60c732f24dea6a28fd4f478940b28dbc11bea68c3fe36,e5e92ede1b1d000b00a7e5dbe3f3b02f0df0cd63b47dd8a421eeb8bddb1083ed,e0c4b2715e0c1a74f6e92d0f3be0328ac97542eafbc111e6b1efad897a73cce5,4939d4f8888b6f58502b5a4754e85c496f9d1eaaadf62a9e686937d4c6dd0906,d90597a99f97cfb41e781757962f61bd8aee57ffedf53749a9d8d5b811c31793,0a73ca09d0856132adb91ae6695ef17357d97f8ba8b88725e535641935d9bbec,True,results\phase16\poses\ATP-GEN-A681D8044A0A_vina_7p3w_v1.pdbqt,D:\tiaozhansai\ATP-Navigator\workspace_local\phase16_vina\jobs\0a\0a73ca09d0856132adb91ae6695ef17357d97f8ba8b88725e535641935d9bbec
ATP-GEN-D249ADE3774D,success,-7.568,pass,9,,,vina_7p3w_v1,19ff755d00741e9d2ec60c732f24dea6a28fd4f478940b28dbc11bea68c3fe36,e5e92ede1b1d000b00a7e5dbe3f3b02f0df0cd63b47dd8a421eeb8bddb1083ed,e0c4b2715e0c1a74f6e92d0f3be0328ac97542eafbc111e6b1efad897a73cce5,1d7f8da28ea44c54db8141d12cd450e3b35aac4889c72b345b1d482e7bc0a827,7c33b19c522fef685c6d128c5a4e17f65763c16eb9afc8a773a6781ca5133a3f,9405b731cba65cc68c9bca1708d2518f7f5c20b05a309375736af167c037a5d8,True,results\phase16\poses\ATP-GEN-D249ADE3774D_vina_7p3w_v1.pdbqt,D:\tiaozhansai\ATP-Navigator\workspace_local\phase16_vina\jobs\94\9405b731cba65cc68c9bca1708d2518f7f5c20b05a309375736af167c037a5d8
ATP-GEN-419DA93D0990,success,-7.652,pass,9,,,vina_7p3w_v1,19ff755d00741e9d2ec60c732f24dea6a28fd4f478940b28dbc11bea68c3fe36,e5e92ede1b1d000b00a7e5dbe3f3b02f0df0cd63b47dd8a421eeb8bddb1083ed,e0c4b2715e0c1a74f6e92d0f3be0328ac97542eafbc111e6b1efad897a73cce5,2fa666eba237456c324de51dfefbe7132a25f6776bf2c9046242eeed780ed164,2c6289d54e4092a5dfa120c4bc61be452cf4ecb60f2165bc3415f322ac9170a6,3d5f47d16c56dae22919a8d278393023f5e0eb513ac1c62842f7be17b854164a,True,results\phase16\poses\ATP-GEN-419DA93D0990_vina_7p3w_v1.pdbqt,D:\tiaozhansai\ATP-Navigator\workspace_local\phase16_vina\jobs\3d\3d5f47d16c56dae22919a8d278393023f5e0eb513ac1c62842f7be17b854164a
ATP-GEN-28C82FC9CA0D,success,-8.899,pass,9,,,vina_7p3w_v1,19ff755d00741e9d2ec60c732f24dea6a28fd4f478940b28dbc11bea68c3fe36,e5e92ede1b1d000b00a7e5dbe3f3b02f0df0cd63b47dd8a421eeb8bddb1083ed,e0c4b2715e0c1a74f6e92d0f3be0328ac97542eafbc111e6b1efad897a73cce5,0278324488fb308ce3e2c0a971f9afcc728ea7f1fd45aac9d646e6cacc24d53f,d7ce344cde40263c0b8d753206a8b8dcbf0626d2688be43d68a31f77b7cb84e8,d0764e1ad2193365792e2e3c1df045b8ff203bc0b5ad0610e1e2c957657e0bc5,True,results\phase16\poses\ATP-GEN-28C82FC9CA0D_vina_7p3w_v1.pdbqt,D:\tiaozhansai\ATP-Navigator\workspace_local\phase16_vina\jobs\d0\d0764e1ad2193365792e2e3c1df045b8ff203bc0b5ad0610e1e2c957657e0bc5
ATP-GEN-2CAD1F7F2D62,success,-8.312,pass,9,,,vina_7p3w_v1,19ff755d00741e9d2ec60c732f24dea6a28fd4f478940b28dbc11bea68c3fe36,e5e92ede1b1d000b00a7e5dbe3f3b02f0df0cd63b47dd8a421eeb8bddb1083ed,e0c4b2715e0c1a74f6e92d0f3be0328ac97542eafbc111e6b1efad897a73cce5,dd6bb0d2481395167a7b0dc92e195e2de5cdfacffaa6f2501cbbbb6df34ccf23,0a9f1c8cfbeb54d3a626d6c3e46b3ebbeb033d4696c28fb55eb291df1ba16c46,e9fa348f0e1cc5c47c5cb33704fb5096846caae3eb95899d220e1efe215e51e4,True,results\phase16\poses\ATP-GEN-2CAD1F7F2D62_vina_7p3w_v1.pdbqt,D:\tiaozhansai\ATP-Navigator\workspace_local\phase16_vina\jobs\e9\e9fa348f0e1cc5c47c5cb33704fb5096846caae3eb95899d220e1efe215e51e4
ATP-GEN-524FC6423070,success,-7.599,pass,9,,,vina_7p3w_v1,19ff755d00741e9d2ec60c732f24dea6a28fd4f478940b28dbc11bea68c3fe36,e5e92ede1b1d000b00a7e5dbe3f3b02f0df0cd63b47dd8a421eeb8bddb1083ed,e0c4b2715e0c1a74f6e92d0f3be0328ac97542eafbc111e6b1efad897a73cce5,a6df560324938c99aaeae877c95f4294953c8e0622f36b2710ae32fa8d32d3ea,b7fd490f284c6f83d1f8f6085f9a866f285fdd94a0bfe26a1c5eccf511b6d9d9,c7d07e01f0bc955c96c21f7e3e5d063d25a3f80555470ce14bd32977fb8c84f4,True,results\phase16\poses\ATP-GEN-524FC6423070_vina_7p3w_v1.pdbqt,D:\tiaozhansai\ATP-Navigator\workspace_local\phase16_vina\jobs\c7\c7d07e01f0bc955c96c21f7e3e5d063d25a3f80555470ce14bd32977fb8c84f4
ATP-GEN-D800F4B0CB7D,success,-8.187,pass,9,,,vina_7p3w_v1,19ff755d00741e9d2ec60c732f24dea6a28fd4f478940b28dbc11bea68c3fe36,e5e92ede1b1d000b00a7e5dbe3f3b02f0df0cd63b47dd8a421eeb8bddb1083ed,e0c4b2715e0c1a74f6e92d0f3be0328ac97542eafbc111e6b1efad897a73cce5,4f009bc782d15c46daf89f2f580eea12dc0a84c17248af3dadd5ec6e26cc8b57,b0b68e1dbf5feedf6d323abe0bfd6dc671e3014595b6f69c39e5e05b6bdbaba2,f4f89c1d6e327321d4be17796623635b090f5c9490a3ec62932e1daf9e1575d5,True,results\phase16\poses\ATP-GEN-D800F4B0CB7D_vina_7p3w_v1.pdbqt,D:\tiaozhansai\ATP-Navigator\workspace_local\phase16_vina\jobs\f4\f4f89c1d6e327321d4be17796623635b090f5c9490a3ec62932e1daf9e1575d5
ATP-GEN-C06BF0A54B38,success,-7.566,pass,9,,,vina_7p3w_v1,19ff755d00741e9d2ec60c732f24dea6a28fd4f478940b28dbc11bea68c3fe36,e5e92ede1b1d000b00a7e5dbe3f3b02f0df0cd63b47dd8a421eeb8bddb1083ed,e0c4b2715e0c1a74f6e92d0f3be0328ac97542eafbc111e6b1efad897a73cce5,aa0075479fe1db760ad5ea0db05a074216cd3ada4e35d95efe29e8bde9d89634,4acb9fe5d92347dad01530577e43325597acde04317ba891268b7c3297b932b9,da2343e58dba5a0baa09210265df026ce3982373fa2360650d985bfe0c09bc5f,True,results\phase16\poses\ATP-GEN-C06BF0A54B38_vina_7p3w_v1.pdbqt,D:\tiaozhansai\ATP-Navigator\workspace_local\phase16_vina\jobs\da\da2343e58dba5a0baa09210265df026ce3982373fa2360650d985bfe0c09bc5f
ATP-GEN-AC82A711C4D9,success,-8.251,pass,8,,,vina_7p3w_v1,19ff755d00741e9d2ec60c732f24dea6a28fd4f478940b28dbc11bea68c3fe36,e5e92ede1b1d000b00a7e5dbe3f3b02f0df0cd63b47dd8a421eeb8bddb1083ed,e0c4b2715e0c1a74f6e92d0f3be0328ac97542eafbc111e6b1efad897a73cce5,e375e25fe9543d8c10e57668196babdbbce2dd1bd4fc86cfb4ba93011a5a522d,02d5a70fa19fbec0229eca1f6e42e0221a09f5bcd784b5273e9cfd5e6eee0bd9,a94c83763e5c66b016007f32891fc56447b0c971f986df7814823785cdd02cab,True,results\phase16\poses\ATP-GEN-AC82A711C4D9_vina_7p3w_v1.pdbqt,D:\tiaozhansai\ATP-Navigator\workspace_local\phase16_vina\jobs\a9\a94c83763e5c66b016007f32891fc56447b0c971f986df7814823785cdd02cab
ATP-GEN-318BBFF783E0,success,-7.616,pass,9,,,vina_7p3w_v1,19ff755d00741e9d2ec60c732f24dea6a28fd4f478940b28dbc11bea68c3fe36,e5e92ede1b1d000b00a7e5dbe3f3b02f0df0cd63b47dd8a421eeb8bddb1083ed,e0c4b2715e0c1a74f6e92d0f3be0328ac97542eafbc111e6b1efad897a73cce5,b714a5dc400b0ea2e5857417b389b0c0591ee0bf446aaceae25c49228715d4a5,05383c9129c472fcc5167bb428cec77705ee4ae760473e31cc4abcb47454e3e0,01bf2dc7891e5f6fe189fb767ef82c72ce78b970e6f683973a4125cc30c16bd7,True,results\phase16\poses\ATP-GEN-318BBFF783E0_vina_7p3w_v1.pdbqt,D:\tiaozhansai\ATP-Navigator\workspace_local\phase16_vina\jobs\01\01bf2dc7891e5f6fe189fb767ef82c72ce78b970e6f683973a4125cc30c16bd7
ATP-GEN-9280A2E8D8D6,success,-8.135,pass,9,,,vina_7p3w_v1,19ff755d00741e9d2ec60c732f24dea6a28fd4f478940b28dbc11bea68c3fe36,e5e92ede1b1d000b00a7e5dbe3f3b02f0df0cd63b47dd8a421eeb8bddb1083ed,e0c4b2715e0c1a74f6e92d0f3be0328ac97542eafbc111e6b1efad897a73cce5,82f46a07f419c2ceaaa50efaf31dc70b9952c438d875d3419220037c726470cb,d4f7b4c3e38a853552855120a9f4f54b0b107e0a0bc6e956a5707c05297c92ab,805ad29a1cf0fbd7c8792ced07796ed78c5432d2c5dcc90ee5d3a1ef6f4b5644,True,results\phase16\poses\ATP-GEN-9280A2E8D8D6_vina_7p3w_v1.pdbqt,D:\tiaozhansai\ATP-Navigator\workspace_local\phase16_vina\jobs\80\805ad29a1cf0fbd7c8792ced07796ed78c5432d2c5dcc90ee5d3a1ef6f4b5644
ATP-GEN-9C8AE038EDD0,success,-8.105,pass,9,,,vina_7p3w_v1,19ff755d00741e9d2ec60c732f24dea6a28fd4f478940b28dbc11bea68c3fe36,e5e92ede1b1d000b00a7e5dbe3f3b02f0df0cd63b47dd8a421eeb8bddb1083ed,e0c4b2715e0c1a74f6e92d0f3be0328ac97542eafbc111e6b1efad897a73cce5,c336e22c7c30248c164b88e0e2717d2d6d5799a258435f2523bdd71a9a4ab15c,85d9793b7a05e79eb0c69fa1e889967156ae44b2f61287899742e4a49189bf34,9f7c23b045b4fa87f26ca609a0ebb2c77447d8c14408c50a9c68f62a69d856cd,True,results\phase16\poses\ATP-GEN-9C8AE038EDD0_vina_7p3w_v1.pdbqt,D:\tiaozhansai\ATP-Navigator\workspace_local\phase16_vina\jobs\9f\9f7c23b045b4fa87f26ca609a0ebb2c77447d8c14408c50a9c68f62a69d856cd
ATP-GEN-EE1F59401E86,success,-8.207,pass,9,,,vina_7p3w_v1,19ff755d00741e9d2ec60c732f24dea6a28fd4f478940b28dbc11bea68c3fe36,e5e92ede1b1d000b00a7e5dbe3f3b02f0df0cd63b47dd8a421eeb8bddb1083ed,e0c4b2715e0c1a74f6e92d0f3be0328ac97542eafbc111e6b1efad897a73cce5,894ae32b6964e27b58f8c671926e79ae1c35b90f6ef02fb3743be228bc39365b,7fb091bb99a261f5280eaac2e5570679f62d593378812a41c0a589825fffd9f1,5a771fb9f5dc67e9f48d0334fb1b2e25b48092390ea0b5a8db436e25b5ed2290,True,results\phase16\poses\ATP-GEN-EE1F59401E86_vina_7p3w_v1.pdbqt,D:\tiaozhansai\ATP-Navigator\workspace_local\phase16_vina\jobs\5a\5a771fb9f5dc67e9f48d0334fb1b2e25b48092390ea0b5a8db436e25b5ed2290
ATP-GEN-4F2C1F13F2B2,success,-7.631,pass,9,,,vina_7p3w_v1,19ff755d00741e9d2ec60c732f24dea6a28fd4f478940b28dbc11bea68c3fe36,e5e92ede1b1d000b00a7e5dbe3f3b02f0df0cd63b47dd8a421eeb8bddb1083ed,e0c4b2715e0c1a74f6e92d0f3be0328ac97542eafbc111e6b1efad897a73cce5,9973595aa3ffe9f37fdf9781e52acebb9eb5071aeaac402adb23384b7172825c,c792ec28459265776721c05b337a03cb6291da4ef5f980364cd18a1e3a201580,220f9f250cd828e54a648d86f2295fbd8dc0c48cde671686cd616ab447529125,True,results\phase16\poses\ATP-GEN-4F2C1F13F2B2_vina_7p3w_v1.pdbqt,D:\tiaozhansai\ATP-Navigator\workspace_local\phase16_vina\jobs\22\220f9f250cd828e54a648d86f2295fbd8dc0c48cde671686cd616ab447529125
ATP-GEN-9AF0009EFCF1,success,-8.347,pass,9,,,vina_7p3w_v1,19ff755d00741e9d2ec60c732f24dea6a28fd4f478940b28dbc11bea68c3fe36,e5e92ede1b1d000b00a7e5dbe3f3b02f0df0cd63b47dd8a421eeb8bddb1083ed,e0c4b2715e0c1a74f6e92d0f3be0328ac97542eafbc111e6b1efad897a73cce5,7a91f5b1e855d921795f11079a9262f8980b46e78b6825cfefaae6861e67f836,0bbcbf5cb8d9aae8aa472dd91f0e183448272af6a7fc8796b9a4da91476b159e,3ff70eb59a4669d7ca2e568349d99792c6390004da168807c32d1ef6d578e0d7,True,results\phase16\poses\ATP-GEN-9AF0009EFCF1_vina_7p3w_v1.pdbqt,D:\tiaozhansai\ATP-Navigator\workspace_local\phase16_vina\jobs\3f\3ff70eb59a4669d7ca2e568349d99792c6390004da168807c32d1ef6d578e0d7
ATP-GEN-D0EECE3DB247,success,-7.774,pass,9,,,vina_7p3w_v1,19ff755d00741e9d2ec60c732f24dea6a28fd4f478940b28dbc11bea68c3fe36,e5e92ede1b1d000b00a7e5dbe3f3b02f0df0cd63b47dd8a421eeb8bddb1083ed,e0c4b2715e0c1a74f6e92d0f3be0328ac97542eafbc111e6b1efad897a73cce5,8870cfa39a55c1f35e67a258032702b69cb39d0999c5fa3251d3d91984cd0a1e,359ecf34647d5224dc8e1ba54e96867500874e83da9ef237a2d79b7d50efd236,26ed3db6b4fce8711c2da3149a7464b6196734bf1228799547de3ea427c2d410,True,results\phase16\poses\ATP-GEN-D0EECE3DB247_vina_7p3w_v1.pdbqt,D:\tiaozhansai\ATP-Navigator\workspace_local\phase16_vina\jobs\26\26ed3db6b4fce8711c2da3149a7464b6196734bf1228799547de3ea427c2d410
ATP-GEN-EF1581D85546,success,-8.385,pass,9,,,vina_7p3w_v1,19ff755d00741e9d2ec60c732f24dea6a28fd4f478940b28dbc11bea68c3fe36,e5e92ede1b1d000b00a7e5dbe3f3b02f0df0cd63b47dd8a421eeb8bddb1083ed,e0c4b2715e0c1a74f6e92d0f3be0328ac97542eafbc111e6b1efad897a73cce5,a3c24668925c5db3902eeab8f4eccde7acf26f59854501166b8fb365ed95a61a,9b284b400f7bdb49a8483beed996d17bed96edbbd4ce0094771fdf5bc114847b,ec9ab23bb12ca643e783f7defaf876f7b5e0ac53948d2948c48bb59ca9b4c424,True,results\phase16\poses\ATP-GEN-EF1581D85546_vina_7p3w_v1.pdbqt,D:\tiaozhansai\ATP-Navigator\workspace_local\phase16_vina\jobs\ec\ec9ab23bb12ca643e783f7defaf876f7b5e0ac53948d2948c48bb59ca9b4c424
ATP-GEN-ECC1E16DB301,success,-8.103,pass,9,,,vina_7p3w_v1,19ff755d00741e9d2ec60c732f24dea6a28fd4f478940b28dbc11bea68c3fe36,e5e92ede1b1d000b00a7e5dbe3f3b02f0df0cd63b47dd8a421eeb8bddb1083ed,e0c4b2715e0c1a74f6e92d0f3be0328ac97542eafbc111e6b1efad897a73cce5,50402f050b3238ff62e167ec74cd35abf1e168edfba01567880e25683bee6c1a,0afc9f9c8faecb5502ad44d5926d1de9433334f0bc8fa7fbe26c91fe000b4011,9dd95adf79ad65dfc23b7c1797d241f79929b0bc37b936c4ae85fc255cb13db5,True,results\phase16\poses\ATP-GEN-ECC1E16DB301_vina_7p3w_v1.pdbqt,D:\tiaozhansai\ATP-Navigator\workspace_local\phase16_vina\jobs\9d\9dd95adf79ad65dfc23b7c1797d241f79929b0bc37b936c4ae85fc255cb13db5
ATP-GEN-1315B7478DAE,success,-8.942,pass,9,,,vina_7p3w_v1,19ff755d00741e9d2ec60c732f24dea6a28fd4f478940b28dbc11bea68c3fe36,e5e92ede1b1d000b00a7e5dbe3f3b02f0df0cd63b47dd8a421eeb8bddb1083ed,e0c4b2715e0c1a74f6e92d0f3be0328ac97542eafbc111e6b1efad897a73cce5,e061d077b17570cec865ebfc584d618bf02085f048dd0f7d6478c9d36442b217,0b4513fe653f6055d2f56cbee3fd238fe5e1b97f315327de8649a8ecd4dfa070,0be24d68c98459f0c96bbc10d230c37291b473cd87b6833dc806b6a1cd4c4173,True,results\phase16\poses\ATP-GEN-1315B7478DAE_vina_7p3w_v1.pdbqt,D:\tiaozhansai\ATP-Navigator\workspace_local\phase16_vina\jobs\0b\0be24d68c98459f0c96bbc10d230c37291b473cd87b6833dc806b6a1cd4c4173
ATP-GEN-8FAD62F267D8,success,-7.198,pass,9,,,vina_7p3w_v1,19ff755d00741e9d2ec60c732f24dea6a28fd4f478940b28dbc11bea68c3fe36,e5e92ede1b1d000b00a7e5dbe3f3b02f0df0cd63b47dd8a421eeb8bddb1083ed,e0c4b2715e0c1a74f6e92d0f3be0328ac97542eafbc111e6b1efad897a73cce5,7ece58042197420755bb626a8ebdc56b6ef63b6a8cac95a8f0910e44e6de8de7,cd98e832f129571841810bdacde5c5f2ddfd127bd556b7c576cd0a965ee23038,a005dfabcf6f07a39c01023732dfe30541b4fc16811dfb0fa857da2f9114b3e4,True,results\phase16\poses\ATP-GEN-8FAD62F267D8_vina_7p3w_v1.pdbqt,D:\tiaozhansai\ATP-Navigator\workspace_local\phase16_vina\jobs\a0\a005dfabcf6f07a39c01023732dfe30541b4fc16811dfb0fa857da2f9114b3e4
ATP-GEN-99BC52DE2955,success,-7.349,pass,9,,,vina_7p3w_v1,19ff755d00741e9d2ec60c732f24dea6a28fd4f478940b28dbc11bea68c3fe36,e5e92ede1b1d000b00a7e5dbe3f3b02f0df0cd63b47dd8a421eeb8bddb1083ed,e0c4b2715e0c1a74f6e92d0f3be0328ac97542eafbc111e6b1efad897a73cce5,ae84a8c591b489bc2c4bc511563dadde9ada01fa00a50f37ef6b074331f8d88f,708a1c36c6bb4abe1479ad2cb774b8a9f8780b16b00a8278e366a68a4c139942,7d5f42856afbe50c5eb02d106632ce15b38f6b21acf8f7004ff573bfbaf782d3,True,results\phase16\poses\ATP-GEN-99BC52DE2955_vina_7p3w_v1.pdbqt,D:\tiaozhansai\ATP-Navigator\workspace_local\phase16_vina\jobs\7d\7d5f42856afbe50c5eb02d106632ce15b38f6b21acf8f7004ff573bfbaf782d3
ATP-GEN-E61A8BC72A4B,success,-6.495,pass,9,,,vina_7p3w_v1,19ff755d00741e9d2ec60c732f24dea6a28fd4f478940b28dbc11bea68c3fe36,e5e92ede1b1d000b00a7e5dbe3f3b02f0df0cd63b47dd8a421eeb8bddb1083ed,e0c4b2715e0c1a74f6e92d0f3be0328ac97542eafbc111e6b1efad897a73cce5,2faf0d44bd9d2c9846d817f9bb2724b23694b6a4ecf8f9ca6032ba891c671d12,67b2b2fbc7b89c32d6faf4d11519441d066815ae9b7f1bd8c66a9a2fa227301f,b476121b17468b7b6e971957f209cf1b323528d8fa6050538989c934dcf5dd56,True,results\phase16\poses\ATP-GEN-E61A8BC72A4B_vina_7p3w_v1.pdbqt,D:\tiaozhansai\ATP-Navigator\workspace_local\phase16_vina\jobs\b4\b476121b17468b7b6e971957f209cf1b323528d8fa6050538989c934dcf5dd56
ATP-GEN-42343E1C25B6,success,-6.641,pass,9,,,vina_7p3w_v1,19ff755d00741e9d2ec60c732f24dea6a28fd4f478940b28dbc11bea68c3fe36,e5e92ede1b1d000b00a7e5dbe3f3b02f0df0cd63b47dd8a421eeb8bddb1083ed,e0c4b2715e0c1a74f6e92d0f3be0328ac97542eafbc111e6b1efad897a73cce5,d99e9becb6ee1f38dbc180ee878834dfc10ae020d71c675b1c2fd638ceed889f,855d56c971e20a7ea3bed02eea36b516b46eefef3e608aad5f6f1a393797ed00,917391b43e5b1be8505d66c79aae761f25eb699379e747450dc3437ff5867e18,True,results\phase16\poses\ATP-GEN-42343E1C25B6_vina_7p3w_v1.pdbqt,D:\tiaozhansai\ATP-Navigator\workspace_local\phase16_vina\jobs\91\917391b43e5b1be8505d66c79aae761f25eb699379e747450dc3437ff5867e18
ATP-GEN-71642F665463,success,-8.444,pass,9,,,vina_7p3w_v1,19ff755d00741e9d2ec60c732f24dea6a28fd4f478940b28dbc11bea68c3fe36,e5e92ede1b1d000b00a7e5dbe3f3b02f0df0cd63b47dd8a421eeb8bddb1083ed,e0c4b2715e0c1a74f6e92d0f3be0328ac97542eafbc111e6b1efad897a73cce5,c66335076472529bbf5ab2c783b6b744d7554a12ed5624f86b6fe88d8cc6b61d,97b4364f47b1e597d1d314fb3f73cd5822bf592af20564a7ddc1c8689a9cda19,455fc06e4aae9edf22157d9e72997375bc7d370e819934664fa00e134fff6711,True,results\phase16\poses\ATP-GEN-71642F665463_vina_7p3w_v1.pdbqt,D:\tiaozhansai\ATP-Navigator\workspace_local\phase16_vina\jobs\45\455fc06e4aae9edf22157d9e72997375bc7d370e819934664fa00e134fff6711
