canonical_smiles,scaffold,context,label_log10,measurement_count,sample_weight,data_origin,references,fold_id,baseline_oof,augmented_oof
COC1=CC=C2C=C2C2=C(SCc3ccccc3)N=CC=CC(CN3CCCC3)=CC=C(C=C1)CNC2,C1=CC=C2C=C2C2=C(SCc3ccccc3)N=CC=CC(CN3CCCC3)=CC=C(C=C1)CNC2,Acinetobacter baumannii ATCC 17978,1.505149978319906,1,1.0,External_Dataset_v2,Synthesis and Evaluation of Pyridine-Based Antibacterial Agents that Inhibit ATP Synthase in Acinetobacter baumannii | DOI:10.1021/acsomega.5c06380,2,1.4938090095765169,1.575495346445731
COC1=CC=C2C=C2C2=C(SCc3ccccc3)N=CC=CC(CN3CCCC3)=CC=C(C=C1)CNC2,C1=CC=C2C=C2C2=C(SCc3ccccc3)N=CC=CC(CN3CCCC3)=CC=C(C=C1)CNC2,Acinetobacter baumannii BAA 1605 (MDR),2.1072099696478683,1,1.0,External_Dataset_v2,Synthesis and Evaluation of Pyridine-Based Antibacterial Agents that Inhibit ATP Synthase in Acinetobacter baumannii | DOI:10.1021/acsomega.5c06380,2,1.4938090095765169,1.575495346445731
COC1=CC=C2C=C2C2=C(SCc3ccccc3)N=CCCN(C)CCN(C=C1)CCNC2,C1=CC=C2C=C2C2=C(SCc3ccccc3)N=CCCNCCN(C=C1)CCNC2,Acinetobacter baumannii ATCC 17978,1.806179973983887,1,1.0,External_Dataset_v2,Synthesis and Evaluation of Pyridine-Based Antibacterial Agents that Inhibit ATP Synthase in Acinetobacter baumannii | DOI:10.1021/acsomega.5c06380,3,1.5943637594936615,1.6349848891816263
COC1=CC=C2C=C2C2=C(SCc3ccccc3)N=CCCN(C)CCN(C=C1)CCNC2,C1=CC=C2C=C2C2=C(SCc3ccccc3)N=CCCNCCN(C=C1)CCNC2,Acinetobacter baumannii BAA 1605 (MDR),2.1072099696478683,1,1.0,External_Dataset_v2,Synthesis and Evaluation of Pyridine-Based Antibacterial Agents that Inhibit ATP Synthase in Acinetobacter baumannii | DOI:10.1021/acsomega.5c06380,3,1.5943637594936615,1.6349848891816263
COC1=CC=C2C=C2C2=C(SCc3ccccc3)N=CCCN(C3CCCC3)CCC(C=C1)CCNC2,C1=CC=C2C=C2C2=C(SCc3ccccc3)N=CCCN(C3CCCC3)CCC(C=C1)CCNC2,Acinetobacter baumannii ATCC 17978,1.2041199826559248,1,1.0,External_Dataset_v2,Synthesis and Evaluation of Pyridine-Based Antibacterial Agents that Inhibit ATP Synthase in Acinetobacter baumannii | DOI:10.1021/acsomega.5c06380,4,1.3147619856591768,1.3398339189976776
COC1=CC=C2C=C2C2=C(SCc3ccccc3)N=CCCN(C3CCCC3)CCC(C=C1)CCNC2,C1=CC=C2C=C2C2=C(SCc3ccccc3)N=CCCN(C3CCCC3)CCC(C=C1)CCNC2,Acinetobacter baumannii BAA 1605 (MDR),1.505149978319906,1,1.0,External_Dataset_v2,Synthesis and Evaluation of Pyridine-Based Antibacterial Agents that Inhibit ATP Synthase in Acinetobacter baumannii | DOI:10.1021/acsomega.5c06380,4,1.3147619856591768,1.3398339189976776
COC1=C[C@@H]2CC(=O)N(C2)C1C(=O)O,O=C1C[C@H]2C=CCN1C2,Pseudomonas aeruginosa,1.9030899869919435,1,1.0,External_Dataset_v2,ChEMBL | Design and synthesis of bridged gamma-lactams as analogues of beta-lactam antibiotics. | DOI:10.1016/s0960-894x(04)00332-4,4,1.3755527642654255,1.2077454282116442
COC1CN(Cc2ccc3cc4c(c(O)c3c2)C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3C[C@@H]2C4)C1,O=C1C2=CC3C(=O)C=CC[C@@H]3C[C@@H]2Cc2cc3ccc(CN4CCC4)cc3cc21,Acinetobacter baumannii,0.3010299956639812,1,1.0,External_Dataset_v2,ChEMBL | Synthesis and antibacterial activity of pentacyclines: a novel class of tetracycline analogs. | DOI:10.1021/jm1015395,1,0.16128487916549328,0.2335821746947337
COCC1CN(c2c(F)cc3c(=O)c(C(=O)O)c4scc5n4c3c2N(C)C5)CCO1,O=c1cc2scc3n2c2c(c(N4CCOCC4)ccc12)NC3,Escherichia coli,-0.5539526986547598,2,1.0,External_Dataset_v2,ChEMBL | Synthesis and antibacterial activity of thiazolopyrazine-incorporated tetracyclic quinolone antibacterial agents. 2. | DOI:10.1021/jm00043a018,0,-0.02827561888612074,0.002603523737615488
COCC1CN(c2c(F)cc3c(=O)c(C(=O)O)c4scc5n4c3c2N(C)C5)CCO1,O=c1cc2scc3n2c2c(c(N4CCOCC4)ccc12)NC3,Klebsiella pneumoniae,-0.10790539730951958,1,1.0,External_Dataset_v2,ChEMBL | Synthesis and antibacterial activity of thiazolopyrazine-incorporated tetracyclic quinolone antibacterial agents. 2. | DOI:10.1021/jm00043a018,0,-0.008432056178434668,0.09513924827550557
COCC1CN(c2c(F)cc3c(=O)c(C(=O)O)c4scc5n4c3c2N(C)C5)CCO1,O=c1cc2scc3n2c2c(c(N4CCOCC4)ccc12)NC3,Pseudomonas aeruginosa,0.49554433754644844,2,1.0,External_Dataset_v2,ChEMBL | Synthesis and antibacterial activity of thiazolopyrazine-incorporated tetracyclic quinolone antibacterial agents. 2. | DOI:10.1021/jm00043a018,0,0.6613103675477848,0.75313231812066
COCCN1CCC(C)c2cc(Cc3cnc(N)nc3N)cc(OC)c21,c1ncc(Cc2ccc3c(c2)CCCN3)cn1,Klebsiella pneumoniae,1.4771212547196624,1,1.0,External_Dataset_v2,"ChEMBL | 2,4-Diamino-5-benzylpyrimidines and analogues as antibacterial agents. 10. 2,4-Diamino-5-(6-quinolylmethyl)- and -[(tetrahydro-6-quinolyl)methyl]pyrimidine derivatives. Further specificity studies. | DOI:10.1021/jm00128a040",2,1.1017760028526906,0.9356773638122377
COCCN1CCc2c([n+]([O-])c3ccccc3[n+]2[O-])C1=O,O=C1NCCc2[nH+]c3ccccc3[nH+]c21,Escherichia coli,0.1931245983544616,1,1.0,External_Dataset_v2,ChEMBL | Pyridoquinoxaline N-oxides. 2. Synthesis and antibacterial activity of tricyclic lactams. | DOI:10.1021/jm00349a021,0,1.2746736594687114,1.567285152291098
COCCNCC(=O)Nc1cc(F)c2c(c1O)C(=O)C1=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3C[C@@H]1C2,O=C1C2=CC3C(=O)C=CC[C@@H]3C[C@@H]2Cc2ccccc21,Acinetobacter baumannii,0.3010299956639812,1,1.0,External_Dataset_v2,"ChEMBL | Fluorocyclines. 1. 7-fluoro-9-pyrrolidinoacetamido-6-demethyl-6-deoxytetracycline: a potent, broad spectrum antibacterial agent. | DOI:10.1021/jm201465w",4,0.2212191491788666,0.15540052685719194
COCCNCc1ccc2c(N(C)C)c3c(c(O)c2c1)C(=O)C1=C(O)[C@]2(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]2C[C@@H]1C3,O=C1C2=CC3C(=O)C=CC[C@@H]3C[C@@H]2Cc2cc3ccccc3cc21,Acinetobacter baumannii,0.3010299956639812,1,1.0,External_Dataset_v2,ChEMBL | Synthesis and antibacterial activity of pentacyclines: a novel class of tetracycline analogs. | DOI:10.1021/jm1015395,2,0.3479707267499154,0.3991802707901211
COCCNCc1ccc2cc3c(c(O)c2c1)C(=O)C1=C(O)[C@]2(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]2C[C@@H]1C3,O=C1C2=CC3C(=O)C=CC[C@@H]3C[C@@H]2Cc2cc3ccccc3cc21,Acinetobacter baumannii,0.0,1,1.0,External_Dataset_v2,ChEMBL | Synthesis and antibacterial activity of pentacyclines: a novel class of tetracycline analogs. | DOI:10.1021/jm1015395,2,0.363849488453184,0.4437583464991808
COCCOc1c2c(c(O)c3cc(CN4CCC4)ccc13)C(=O)C1=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3C[C@@H]1C2,O=C1C2=CC3C(=O)C=CC[C@@H]3C[C@@H]2Cc2cc3ccc(CN4CCC4)cc3cc21,Acinetobacter baumannii,0.6020599913279624,1,1.0,External_Dataset_v2,ChEMBL | Synthesis and antibacterial activity of pentacyclines: a novel class of tetracycline analogs. | DOI:10.1021/jm1015395,1,0.20129793208161623,0.2824576211036927
COCCOc1cc(Cc2cnc(N)nc2N)cc2c1NCCC2,c1ncc(Cc2ccc3c(c2)CCCN3)cn1,Klebsiella pneumoniae,2.0,1,1.0,External_Dataset_v2,"ChEMBL | 2,4-Diamino-5-benzylpyrimidines and analogues as antibacterial agents. 10. 2,4-Diamino-5-(6-quinolylmethyl)- and -[(tetrahydro-6-quinolyl)methyl]pyrimidine derivatives. Further specificity studies. | DOI:10.1021/jm00128a040",2,1.298181179435073,1.2034098840767253
COCCOc1cc(Cc2cnc(N)nc2N)cc2cccnc12,c1cnc2ccc(Cc3cncnc3)cc2c1,Klebsiella pneumoniae,2.0,1,1.0,External_Dataset_v2,"ChEMBL | 2,4-Diamino-5-benzylpyrimidines and analogues as antibacterial agents. 10. 2,4-Diamino-5-(6-quinolylmethyl)- and -[(tetrahydro-6-quinolyl)methyl]pyrimidine derivatives. Further specificity studies. | DOI:10.1021/jm00128a040",2,1.1694520361649516,1.1321506711655223
COCC[C@H]1CC[C@H]2C(=C(C(=O)O)N3C(=O)[C@H]([C@@H](C)O)[C@@H]23)C1,O=C1C[C@H]2[C@H]3CCCCC3=CN12,Klebsiella pneumoniae,0.6020599913279624,1,1.0,External_Dataset_v2,ChEMBL | Tricyclic -lactams: Total synthesis and antibacterial activity of 5-methoxyethyl and 5-hydroxyethyl trinems | DOI:10.1016/S0960-894X(97)00326-0,3,0.5159561521233516,0.3847915640272243
COCC[C@H]1CC[C@H]2C(=C(C(=O)O)N3C(=O)[C@H]([C@@H](C)O)[C@@H]23)C1,O=C1C[C@H]2[C@H]3CCCCC3=CN12,Pseudomonas aeruginosa,1.2041199826559248,1,1.0,External_Dataset_v2,ChEMBL | Tricyclic -lactams: Total synthesis and antibacterial activity of 5-methoxyethyl and 5-hydroxyethyl trinems | DOI:10.1016/S0960-894X(97)00326-0,3,0.9125247469025326,0.8295198847502653
COCCn1c(-c2cc(=O)c(O)c[nH]2)nn(S(=O)(=O)[N-]C(=O)N2C[C@H](NC(=O)/C(=N\OC(C)(C)C(=O)[O-])c3csc(N)n3)C2=O)c1=O.[Na+].[Na+],N=C(C(=O)N[C@H]1CN(C(=O)[N-]S(=O)(=O)n2nc(-c3cc(=O)cc[nH]3)[nH]c2=O)C1=O)c1cscn1,Acinetobacter baumannii,0.6020599913279624,1,1.0,External_Dataset_v2,"ChEMBL | Preparation, gram-negative antibacterial activity, and hydrolytic stability of novel siderophore-conjugated monocarbam diols. | DOI:10.1021/ml200012f",2,0.06580852575513735,0.5708087896989269
COC[C@@H]1CCCN1CC(=O)Nc1cc(F)c2c(c1O)C(=O)C1=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3C[C@@H]1C2,O=C(CN1CCCC1)Nc1ccc2c(c1)C(=O)C1=CC3C(=O)C=CC[C@@H]3C[C@@H]1C2,Acinetobacter baumannii,-0.3010299956639812,1,1.0,External_Dataset_v2,"ChEMBL | Fluorocyclines. 1. 7-fluoro-9-pyrrolidinoacetamido-6-demethyl-6-deoxytetracycline: a potent, broad spectrum antibacterial agent. | DOI:10.1021/jm201465w",2,0.3230363834109394,0.3329663581062373
COC[C@@H]1CN(c2c(F)cc3c(=O)c(C(=O)O)c4scc5n4c3c2N(C)C5)CCO1,O=c1cc2scc3n2c2c(c(N4CCOCC4)ccc12)NC3,Escherichia coli,-0.5539526986547598,2,1.0,External_Dataset_v2,ChEMBL | Synthesis and antibacterial activity of thiazolopyrazine-incorporated tetracyclic quinolone antibacterial agents. 2. | DOI:10.1021/jm00043a018,0,-0.014392812382445499,0.07916667494294241
COC[C@@H]1CN(c2c(F)cc3c(=O)c(C(=O)O)c4scc5n4c3c2N(C)C5)CCO1,O=c1cc2scc3n2c2c(c(N4CCOCC4)ccc12)NC3,Klebsiella pneumoniae,-0.10790539730951958,1,1.0,External_Dataset_v2,ChEMBL | Synthesis and antibacterial activity of thiazolopyrazine-incorporated tetracyclic quinolone antibacterial agents. 2. | DOI:10.1021/jm00043a018,0,-0.02392154506627743,-0.13547631705872978
COC[C@@H]1CN(c2c(F)cc3c(=O)c(C(=O)O)c4scc5n4c3c2N(C)C5)CCO1,O=c1cc2scc3n2c2c(c(N4CCOCC4)ccc12)NC3,Pseudomonas aeruginosa,0.49554433754644844,2,1.0,External_Dataset_v2,ChEMBL | Synthesis and antibacterial activity of thiazolopyrazine-incorporated tetracyclic quinolone antibacterial agents. 2. | DOI:10.1021/jm00043a018,0,0.6751931740514601,0.7715634771655915
COC[C@H]1CN(c2c(F)cc3c(=O)c(C(=O)O)c4scc5n4c3c2N(C)C5)CCO1,O=c1cc2scc3n2c2c(c(N4CCOCC4)ccc12)NC3,Escherichia coli,-0.4089353929735008,2,1.0,External_Dataset_v2,ChEMBL | Synthesis and antibacterial activity of thiazolopyrazine-incorporated tetracyclic quinolone antibacterial agents. 2. | DOI:10.1021/jm00043a018,0,-0.014392812382445499,-0.0027904433214419556
COC[C@H]1CN(c2c(F)cc3c(=O)c(C(=O)O)c4scc5n4c3c2N(C)C5)CCO1,O=c1cc2scc3n2c2c(c(N4CCOCC4)ccc12)NC3,Klebsiella pneumoniae,-0.4089353929735008,1,1.0,External_Dataset_v2,ChEMBL | Synthesis and antibacterial activity of thiazolopyrazine-incorporated tetracyclic quinolone antibacterial agents. 2. | DOI:10.1021/jm00043a018,0,-0.08199463640985222,0.04965603380053171
COC[C@H]1CN(c2c(F)cc3c(=O)c(C(=O)O)c4scc5n4c3c2N(C)C5)CCO1,O=c1cc2scc3n2c2c(c(N4CCOCC4)ccc12)NC3,Pseudomonas aeruginosa,0.49554433754644844,2,1.0,External_Dataset_v2,ChEMBL | Synthesis and antibacterial activity of thiazolopyrazine-incorporated tetracyclic quinolone antibacterial agents. 2. | DOI:10.1021/jm00043a018,0,0.6751931740514601,0.7477383510616027
COCc1cc(-c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)cc(C)n1,O=c1ccn(C2CC2)c2cc(-c3ccncc3)ccc12,Escherichia coli,-0.6020599913279624,1,1.0,External_Dataset_v2,"ChEMBL | Synthesis and antibacterial activity of some novel 1-substituted 1,4-dihydro-4-oxo-7-pyridinyl-3-quinolinecarboxylic acids. Potent antistaphylococcal agents. | DOI:10.1021/jm00014a005",0,-0.05608494891905965,-0.18814387420172177
COCc1cc(-c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)cc(C)n1,O=c1ccn(C2CC2)c2cc(-c3ccncc3)ccc12,Pseudomonas aeruginosa,0.9030899869919435,1,1.0,External_Dataset_v2,"ChEMBL | Synthesis and antibacterial activity of some novel 1-substituted 1,4-dihydro-4-oxo-7-pyridinyl-3-quinolinecarboxylic acids. Potent antistaphylococcal agents. | DOI:10.1021/jm00014a005",0,0.6160052577138377,0.41059991522649475
CON=C1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CC1,N=C1CCN(c2ccc3c(=O)ccn(C4CC4)c3c2)CC1,Klebsiella pneumoniae,0.4913616938342727,1,1.0,External_Dataset_v2,ChEMBL | Preparation and in vitro and in vivo evaluation of quinolones with selective activity against gram-positive organisms. | DOI:10.1021/jm00086a007,0,-0.28013906656373755,-0.3759015298076349
CON=C1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)CC1,N=C1CCN(c2ccc3c(=O)ccn(-c4ccccc4)c3c2)CC1,Klebsiella pneumoniae,0.4913616938342727,1,1.0,External_Dataset_v2,ChEMBL | Preparation and in vitro and in vivo evaluation of quinolones with selective activity against gram-positive organisms. | DOI:10.1021/jm00086a007,1,0.1139626510903773,-0.12831655342799725
CON=C1CCN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)CC1,N=C1CCN(c2ccc3c(=O)ccn(-c4ccccc4)c3n2)CC1,Klebsiella pneumoniae,0.4913616938342727,1,1.0,External_Dataset_v2,ChEMBL | Preparation and in vitro and in vivo evaluation of quinolones with selective activity against gram-positive organisms. | DOI:10.1021/jm00086a007,3,-0.2820314930606593,-0.21254685229806292
CON=C1CCN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)CC1,N=C1CCN(c2ccc3c(=O)ccn(-c4ccccc4)c3n2)CC1,Pseudomonas aeruginosa,1.5484550065040281,2,1.0,External_Dataset_v2,ChEMBL | Preparation and in vitro and in vivo evaluation of quinolones with selective activity against gram-positive organisms. | DOI:10.1021/jm00086a007,3,0.3862223576642288,0.46898735981618306
CO[C@@H]1[C@@H](OC(N)=O)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C,O=C(Nc1cc2ccc(O[C@H]3CCCCO3)cc2oc1=O)c1ccccc1,Acinetobacter baumannii,1.9242792860618816,3,1.0,External_Dataset_v2,"ChEMBL | Role of AbeS, a novel efflux pump of the SMR family of transporters, in resistance to antimicrobial agents in Acinetobacter baumannii. | DOI:10.1128/aac.00748-09",3,1.3593341904880119,1.4028164892515704
CO[C@@H]1[C@@H](OC2OC(C)C(OC3CC(C)(O)C(OC(=O)CC(C)C)C(C)O3)C(N(C)C)C2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O)/C=C/C=C/C[C@@H](C)OC(=O)C[C@H]1OC(C)=O,O=C1CCC[C@@H](OC2CCC(OC3CCCCO3)CO2)CCCC/C=C/C=C/CCO1,Klebsiella pneumoniae,1.6989700043360187,1,1.0,External_Dataset_v2,"ChEMBL | Novel dimeric derivatives of leucomycins and tylosin, sixteen-membered macrolides. | DOI:10.1021/jm00345a014",1,0.4460672690130822,0.5039104751764653
CO[C@@]1(CC23CCC(NCc4ccc5c(n4)NC(=O)CO5)(CC2)CO3)Cn2c(=O)ccc3ncc(F)c1c32,O=C1COc2ccc(CNC34CCC(CC5Cn6c(=O)ccc7nccc5c76)(CC3)OC4)nc2N1,Acinetobacter baumannii,1.2041199826559248,1,1.0,External_Dataset_v2,"ChEMBL | Tricyclic 1,5-naphthyridinone oxabicyclooctane-linked novel bacterial topoisomerase inhibitors as broad-spectrum antibacterial agents-SAR of left-hand-side moiety (Part-2). | DOI:10.1016/j.bmcl.2015.03.044",4,1.0102964200074402,1.0803864934781884
CO[C@@]1(NC(=O)C(C(=O)[O-])c2ccc(O)cc2)C(=O)N2C(C(=O)[O-])=C(CSc3nnnn3C)COC21.[Na+].[Na+],O=C(Cc1ccccc1)NC1C(=O)N2C=C(CSc3nnn[nH]3)COC12,Klebsiella pneumoniae,-1.110924374808178,2,1.0,External_Dataset_v2,"ChEMBL | Synthesis and substituent effects on antibacterial activity, alkaline hydrolysis rates, and infrared absorption frequencies of some cephem analogues related to latamoxef (moxalactam). | DOI:10.1021/jm00365a006",1,0.39251445002057456,0.3278177889249694
CO[C@@]1(NC(=O)C(C(=O)[O-])c2ccc(O)cc2)C(=O)N2C(C(=O)[O-])=C(CSc3nnnn3C)CSC21.[Na+].[Na+],O=C(Cc1ccccc1)NC1C(=O)N2C=C(CSc3nnn[nH]3)CSC12,Klebsiella pneumoniae,-0.4203668344532529,2,1.0,External_Dataset_v2,"ChEMBL | Synthesis and substituent effects on antibacterial activity, alkaline hydrolysis rates, and infrared absorption frequencies of some cephem analogues related to latamoxef (moxalactam). | DOI:10.1021/jm00365a006",4,0.36841999931496106,0.42796383429089635
CO[C@@]1(NC(=O)Cc2ccc(O)cc2)C(=O)N2C(C(=O)[O-])=C(CSc3nnnn3C)COC21.[Na+],O=C(Cc1ccccc1)NC1C(=O)N2C=C(CSc3nnn[nH]3)COC12,Klebsiella pneumoniae,-1.0,1,1.0,External_Dataset_v2,"ChEMBL | Synthesis and substituent effects on antibacterial activity, alkaline hydrolysis rates, and infrared absorption frequencies of some cephem analogues related to latamoxef (moxalactam). | DOI:10.1021/jm00365a006",1,0.5529539991855679,0.44802293232162765
CO[C@@]1(NC(=O)Cc2ccc(O)cc2)C(=O)N2C(C(=O)[O-])=C(CSc3nnnn3C)CSC21.[Na+],O=C(Cc1ccccc1)NC1C(=O)N2C=C(CSc3nnn[nH]3)CSC12,Klebsiella pneumoniae,0.11394335230683679,1,1.0,External_Dataset_v2,"ChEMBL | Synthesis and substituent effects on antibacterial activity, alkaline hydrolysis rates, and infrared absorption frequencies of some cephem analogues related to latamoxef (moxalactam). | DOI:10.1021/jm00365a006",4,0.4575784403606374,0.4563865156526739
CO[C@@]1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@@H]21,O=C(Cc1cccs1)NC1C(=O)N2C=CCS[C@H]12,Acinetobacter baumannii,1.6812412373755872,4,1.0,External_Dataset_v2,"ChEMBL | Characterization of the carbapenem-hydrolyzing oxacillinase oxa-58 in an Acinetobacter genospecies 3 clinical isolate. | DOI:10.1128/aac.00072-08|ChEMBL | GES-11, a novel integron-associated GES variant in Acinetobacter baumannii. | DOI:10.1128/aac.00072-09",0,0.800717347497217,0.761610088029638
CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,O=C1/C=C\C=C\CCCCCCCC/C=C/OC2Oc3ccc4cc(c(/C=N/N5CCNCC5)cc4c3C2=O)N1,Acinetobacter baumannii,0.6020599913279624,65,1.0,External_Dataset_v2,"ChEMBL | A novel polymyxin derivative that lacks the fatty acid tail and carries only three positive charges has strong synergism with agents excluded by the intact outer membrane. | DOI:10.1128/aac.01439-09|ChEMBL | AdeIJK, a resistance-nodulation-cell division pump effluxing multiple antibiotics in Acinetobacter baumannii. | DOI:10.1128/aac.00732-07|ChEMBL | Carbapenem-resistant Acinetobacter baumannii isolates expressing the blaOXA-23 gene associated with ISAba4 in Belgium. | DOI:10.1128/aac.01121-08|ChEMBL | Characterization of the carbapenem-hydrolyzing oxacillinase oxa-58 in an Acinetobacter genospecies 3 clinical isolate. | DOI:10.1128/aac.00072-08|ChEMBL | Effect of DNase and antibiotics on biofilm characteristics. | DOI:10.1128/aac.00471-08|ChEMBL | Efficacy of rifampin and its combinations with imipenem, sulbactam, and colistin in experimental models of infection caused by imipenem-resistant Acinetobacter baumannii. | DOI:10.1128/aac.00367-09|ChEMBL | In vivo selection of reduced susceptibility to carbapenems in Acinetobacter baumannii related to ISAba1-mediated overexpression of the natural bla(OXA-66) oxacillinase gene. | DOI:10.1128/aac.01663-08|ChEMBL | Molecular epidemiology of clinical isolates of carbapenem-resistant Acinetobacter spp. from Chinese hospitals. | DOI:10.1128/aac.01259-06|ChEMBL | Novel polymyxin derivatives carrying only three positive charges are effective antibacterial agents. | DOI:10.1128/aac.00405-08|ChEMBL | Role of AbeS, a novel efflux pump of the SMR family of transporters, in resistance to antimicrobial agents in Acinetobacter baumannii. | DOI:10.1128/aac.00748-09|ChEMBL | Screening and quantification of the expression of antibiotic resistance genes in Acinetobacter baumannii with a microarray. | DOI:10.1128/aac.01037-09",3,1.1603019326939186,1.0326620126264805
CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,O=C1/C=C\C=C\CCCCCCCC/C=C/OC2Oc3ccc4cc(c(/C=N/N5CCNCC5)cc4c3C2=O)N1,Escherichia coli,0.9030899869919435,1,1.0,External_Dataset_v2,ChEMBL | Synthesis and biological activity of some derivatives of rifamycin P. | DOI:10.1021/jm00167a029,3,0.7534106008930221,0.6296078725048129
CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,O=C1/C=C\C=C\CCCCCCCC/C=C/OC2Oc3ccc4cc(c(/C=N/N5CCNCC5)cc4c3C2=O)N1,Klebsiella pneumoniae,1.2041199826559248,1,1.0,External_Dataset_v2,ChEMBL | Synthesis and biological activity of some derivatives of rifamycin P. | DOI:10.1021/jm00167a029,3,0.9687889358112312,0.8242573220921804
CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,O=C1/C=C\C=C\CCCCCCCC/C=C/OC2Oc3ccc4cc(c(/C=N/N5CCNCC5)cc4c3C2=O)N1,Pseudomonas aeruginosa,0.9030899869919435,1,1.0,External_Dataset_v2,ChEMBL | Synthesis and biological activity of some derivatives of rifamycin P. | DOI:10.1021/jm00167a029,3,1.2589941390639707,1.1507341691847528
CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(cc(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,O=C1/C=C\C=C\CCCCCCCC/C=C/OC2Oc3ccc4cc(ccc4c3C2=O)N1,Escherichia coli,1.2041199826559248,1,1.0,External_Dataset_v2,ChEMBL | Synthesis and biological activity of some derivatives of rifamycin P. | DOI:10.1021/jm00167a029,2,0.893613888400824,0.8504391689878347
CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(cc(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,O=C1/C=C\C=C\CCCCCCCC/C=C/OC2Oc3ccc4cc(ccc4c3C2=O)N1,Klebsiella pneumoniae,1.505149978319906,1,1.0,External_Dataset_v2,ChEMBL | Synthesis and biological activity of some derivatives of rifamycin P. | DOI:10.1021/jm00167a029,2,0.8746181490600684,0.8547414075896984
CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(cc(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,O=C1/C=C\C=C\CCCCCCCC/C=C/OC2Oc3ccc4cc(ccc4c3C2=O)N1,Pseudomonas aeruginosa,0.9030899869919435,1,1.0,External_Dataset_v2,ChEMBL | Synthesis and biological activity of some derivatives of rifamycin P. | DOI:10.1021/jm00167a029,2,1.155485056142183,1.1014810616585187
CO[C@H]1CCC[C@H]2C1=C(C(=O)[O-])N1C(=O)[C@H]([C@@H](C)O)[C@@H]21.[Na+],O=C1C[C@H]2[C@H]3CCCCC3=CN12,Escherichia coli,-0.3010299956639812,2,1.0,External_Dataset_v2,ChEMBL | Synthesis and antimicrobial activity of 4-amino trinems | DOI:10.1016/0960-894X(96)00292-2,3,0.24993199701407606,0.270200997184341
