evidence_id,compound_id,evidence_type,raw_value,unit,tool_id,tool_family,protocol_id,run_id,job_id,artifact_hash,timestamp,provenance
ev_498e631a2da60a5d41dd00f0,ATP-SMI-BF69AB71C1A4,docking,"{""canonical_smiles"": ""C[NH+](C)Cc1cccc(CNc2cc(C(=O)N[C@@H](C[NH3+])c3ccccc3)sc2Cl)c1"", ""pose_count"": 9, ""pose_rank"": 1, ""raw_affinity"": -7.638}",docking_result_bundle,autodock_vina,vina,vina_7p3w_v1,batch_c501674f5da5458b,job_142c018fdb00497856af,c26287382107305f281ce5e459edbf037715009bb9a5aed0fc2513f9843f69a8,2026-08-26T20:19:15.271257+00:00,"{""adapter_tool_id"": ""vina"", ""backend"": ""open_toolchain"", ""canonical_smiles"": ""C[NH+](C)Cc1cccc(CNc2cc(C(=O)N[C@@H](C[NH3+])c3ccccc3)sc2Cl)c1"", ""evidence_role"": ""parallel_computational_evidence"", ""job_id"": ""job_142c018fdb00497856af"", ""ligand_hash"": ""c3e3a76cb094da86f05e56c5d74c761e9fe48e3721711a6741a191f21adb790f"", ""origin"": ""tool_execution"", ""output_pose_hash"": ""7e28aa6af90dd452b2617aea645121835f61cdc1c0155769f9e65d52fff9a6ff"", ""pose_rank"": 1, ""pose_selection"": ""first_ranked_pose"", ""protocol_id"": ""vina_7p3w_v1"", ""receptor_hash"": ""e5e92ede1b1d000b00a7e5dbe3f3b02f0df0cd63b47dd8a421eeb8bddb1083ed"", ""run_id"": ""batch_c501674f5da5458b"", ""scoring_function"": ""vina"", ""stderr_path"": ""D:\\tiaozhansai\\ATP-Navigator\\workspace_local\\multi_jobs\\job_142c018fdb00497856af\\attempt_1\\stderr.txt"", ""stderr_sha256"": ""e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855"", ""stdout_path"": ""D:\\tiaozhansai\\ATP-Navigator\\workspace_local\\multi_jobs\\job_142c018fdb00497856af\\attempt_1\\stdout.txt"", ""stdout_sha256"": ""550a1b0142af26c37df9e84e743508ae5468511b02ac802517c667236a8b49d2"", ""tool_family"": ""vina"", ""tool_id"": ""autodock_vina""}"
ev_fd5b1f3f313b3b8e7f6a38db,ATP-SMI-C3308BEE03AC,vina_affinity,-7.672,kcal/mol,autodock_vina,vina,vina_7p3w_v1,batch_c501674f5da5458b,job_d7151a21f56e727d3e39,880bb3389ebda3f8df93826c160b153c02f07b1250ac95f6beec4af50c5f7588,2026-08-26T20:20:50.869927+00:00,"{""adapter_tool_id"": ""vina"", ""backend"": ""open_toolchain"", ""canonical_smiles"": ""C[NH+](C)Cc1ccc(CNc2cc(C(=O)N[C@H](C[NH3+])c3ccccc3)sc2Cl)cc1"", ""evidence_role"": ""parallel_computational_evidence"", ""job_id"": ""job_d7151a21f56e727d3e39"", ""ligand_hash"": ""9001fce033d73c3deb64788551ba8d368e9fe8e54725fd6b2392feca5e9b7106"", ""origin"": ""tool_execution"", ""output_pose_hash"": ""34b52643777baa3e68ca2635424385e188e74847a4d2073707f2abbe84083a30"", ""pose_rank"": 1, ""pose_selection"": ""first_ranked_pose"", ""protocol_id"": ""vina_7p3w_v1"", ""receptor_hash"": ""e5e92ede1b1d000b00a7e5dbe3f3b02f0df0cd63b47dd8a421eeb8bddb1083ed"", ""run_id"": ""batch_c501674f5da5458b"", ""scoring_function"": ""vina"", ""stderr_path"": ""D:\\tiaozhansai\\ATP-Navigator\\workspace_local\\multi_jobs\\job_d7151a21f56e727d3e39\\attempt_1\\stderr.txt"", ""stderr_sha256"": ""e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855"", ""stdout_path"": ""D:\\tiaozhansai\\ATP-Navigator\\workspace_local\\multi_jobs\\job_d7151a21f56e727d3e39\\attempt_1\\stdout.txt"", ""stdout_sha256"": ""7fdaa79dd79dcd414b0217a1657bf6676acdf1f61f57d28df7e26c7ec105493d"", ""tool_family"": ""vina"", ""tool_id"": ""autodock_vina""}"
ev_b6f5ca45817be4df72a358b6,ATP-SMI-C3308BEE03AC,docking,"{""canonical_smiles"": ""C[NH+](C)Cc1ccc(CNc2cc(C(=O)N[C@H](C[NH3+])c3ccccc3)sc2Cl)cc1"", ""pose_count"": 9, ""pose_rank"": 1, ""raw_affinity"": -7.672}",docking_result_bundle,autodock_vina,vina,vina_7p3w_v1,batch_c501674f5da5458b,job_d7151a21f56e727d3e39,880bb3389ebda3f8df93826c160b153c02f07b1250ac95f6beec4af50c5f7588,2026-08-26T20:20:50.870931+00:00,"{""adapter_tool_id"": ""vina"", ""backend"": ""open_toolchain"", ""canonical_smiles"": ""C[NH+](C)Cc1ccc(CNc2cc(C(=O)N[C@H](C[NH3+])c3ccccc3)sc2Cl)cc1"", ""evidence_role"": ""parallel_computational_evidence"", ""job_id"": ""job_d7151a21f56e727d3e39"", ""ligand_hash"": ""9001fce033d73c3deb64788551ba8d368e9fe8e54725fd6b2392feca5e9b7106"", ""origin"": ""tool_execution"", ""output_pose_hash"": ""34b52643777baa3e68ca2635424385e188e74847a4d2073707f2abbe84083a30"", ""pose_rank"": 1, ""pose_selection"": ""first_ranked_pose"", ""protocol_id"": ""vina_7p3w_v1"", ""receptor_hash"": ""e5e92ede1b1d000b00a7e5dbe3f3b02f0df0cd63b47dd8a421eeb8bddb1083ed"", ""run_id"": ""batch_c501674f5da5458b"", ""scoring_function"": ""vina"", ""stderr_path"": ""D:\\tiaozhansai\\ATP-Navigator\\workspace_local\\multi_jobs\\job_d7151a21f56e727d3e39\\attempt_1\\stderr.txt"", ""stderr_sha256"": ""e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855"", ""stdout_path"": ""D:\\tiaozhansai\\ATP-Navigator\\workspace_local\\multi_jobs\\job_d7151a21f56e727d3e39\\attempt_1\\stdout.txt"", ""stdout_sha256"": ""7fdaa79dd79dcd414b0217a1657bf6676acdf1f61f57d28df7e26c7ec105493d"", ""tool_family"": ""vina"", ""tool_id"": ""autodock_vina""}"
ev_b4f91fcd0c5077ecae47637f,ATP-SMI-CDED936B42F4,vina_affinity,-8.81,kcal/mol,autodock_vina,vina,vina_7p3w_v1,batch_c501674f5da5458b,job_9dc7f5041bb9db2e1648,fda658046c8f4173d3670c813fbf4a34b8a41c6a1bac42ef75225a0c46ba85d3,2026-08-26T20:22:25.221273+00:00,"{""adapter_tool_id"": ""vina"", ""backend"": ""open_toolchain"", ""canonical_smiles"": ""Oc1cccc([C@H](O)C[NH2+]Cc2cc(OCc3ccccc3)c3ccccc3c2)c1"", ""evidence_role"": ""parallel_computational_evidence"", ""job_id"": ""job_9dc7f5041bb9db2e1648"", ""ligand_hash"": ""07a18f34f5783a2f74e2150e0d842f317e9e0c4deb37268e9558f0778849fec4"", ""origin"": ""tool_execution"", ""output_pose_hash"": ""5d5eed480bf5bdec076957cbdd043d6313ffef8b7680b15fe9b14b6495c2b94c"", ""pose_rank"": 1, ""pose_selection"": ""first_ranked_pose"", ""protocol_id"": ""vina_7p3w_v1"", ""receptor_hash"": ""e5e92ede1b1d000b00a7e5dbe3f3b02f0df0cd63b47dd8a421eeb8bddb1083ed"", ""run_id"": ""batch_c501674f5da5458b"", ""scoring_function"": ""vina"", ""stderr_path"": ""D:\\tiaozhansai\\ATP-Navigator\\workspace_local\\multi_jobs\\job_9dc7f5041bb9db2e1648\\attempt_1\\stderr.txt"", ""stderr_sha256"": ""e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855"", ""stdout_path"": ""D:\\tiaozhansai\\ATP-Navigator\\workspace_local\\multi_jobs\\job_9dc7f5041bb9db2e1648\\attempt_1\\stdout.txt"", ""stdout_sha256"": ""c8acce038b1844916d6adedaa8a4ed44badcd0f2a163411cfa7cb5d7c5695634"", ""tool_family"": ""vina"", ""tool_id"": ""autodock_vina""}"
ev_f7033c3ac3cb27df1c191fce,ATP-SMI-CDED936B42F4,docking,"{""canonical_smiles"": ""Oc1cccc([C@H](O)C[NH2+]Cc2cc(OCc3ccccc3)c3ccccc3c2)c1"", ""pose_count"": 9, ""pose_rank"": 1, ""raw_affinity"": -8.81}",docking_result_bundle,autodock_vina,vina,vina_7p3w_v1,batch_c501674f5da5458b,job_9dc7f5041bb9db2e1648,fda658046c8f4173d3670c813fbf4a34b8a41c6a1bac42ef75225a0c46ba85d3,2026-08-26T20:22:25.221273+00:00,"{""adapter_tool_id"": ""vina"", ""backend"": ""open_toolchain"", ""canonical_smiles"": ""Oc1cccc([C@H](O)C[NH2+]Cc2cc(OCc3ccccc3)c3ccccc3c2)c1"", ""evidence_role"": ""parallel_computational_evidence"", ""job_id"": ""job_9dc7f5041bb9db2e1648"", ""ligand_hash"": ""07a18f34f5783a2f74e2150e0d842f317e9e0c4deb37268e9558f0778849fec4"", ""origin"": ""tool_execution"", ""output_pose_hash"": ""5d5eed480bf5bdec076957cbdd043d6313ffef8b7680b15fe9b14b6495c2b94c"", ""pose_rank"": 1, ""pose_selection"": ""first_ranked_pose"", ""protocol_id"": ""vina_7p3w_v1"", ""receptor_hash"": ""e5e92ede1b1d000b00a7e5dbe3f3b02f0df0cd63b47dd8a421eeb8bddb1083ed"", ""run_id"": ""batch_c501674f5da5458b"", ""scoring_function"": ""vina"", ""stderr_path"": ""D:\\tiaozhansai\\ATP-Navigator\\workspace_local\\multi_jobs\\job_9dc7f5041bb9db2e1648\\attempt_1\\stderr.txt"", ""stderr_sha256"": ""e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855"", ""stdout_path"": ""D:\\tiaozhansai\\ATP-Navigator\\workspace_local\\multi_jobs\\job_9dc7f5041bb9db2e1648\\attempt_1\\stdout.txt"", ""stdout_sha256"": ""c8acce038b1844916d6adedaa8a4ed44badcd0f2a163411cfa7cb5d7c5695634"", ""tool_family"": ""vina"", ""tool_id"": ""autodock_vina""}"
ev_7cd08dae8bc74a3999a26d40,ATP-SMI-CFA68A98711F,vina_affinity,-8.876,kcal/mol,autodock_vina,vina,vina_7p3w_v1,batch_c501674f5da5458b,job_f246d1f58a6f30a57a5a,1506c96e6652a2278d0e56b4689b7178db91b3448af1154aad80137c97ad7a50,2026-08-26T20:23:44.732145+00:00,"{""adapter_tool_id"": ""vina"", ""backend"": ""open_toolchain"", ""canonical_smiles"": ""Oc1ccc(C[NH2+]Cc2cc(OCc3ccccc3)c3ccccc3c2)cc1O"", ""evidence_role"": ""parallel_computational_evidence"", ""job_id"": ""job_f246d1f58a6f30a57a5a"", ""ligand_hash"": ""5bcb24599215292620290a1edbb3cdaa926cc2685995f1ee8a1b6b8f66bdf698"", ""origin"": ""tool_execution"", ""output_pose_hash"": ""bb01381e2b197410038fdd952046b7d623c0b01d3d3118ec80510f376d6a15df"", ""pose_rank"": 1, ""pose_selection"": ""first_ranked_pose"", ""protocol_id"": ""vina_7p3w_v1"", ""receptor_hash"": ""e5e92ede1b1d000b00a7e5dbe3f3b02f0df0cd63b47dd8a421eeb8bddb1083ed"", ""run_id"": ""batch_c501674f5da5458b"", ""scoring_function"": ""vina"", ""stderr_path"": ""D:\\tiaozhansai\\ATP-Navigator\\workspace_local\\multi_jobs\\job_f246d1f58a6f30a57a5a\\attempt_1\\stderr.txt"", ""stderr_sha256"": ""e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855"", ""stdout_path"": ""D:\\tiaozhansai\\ATP-Navigator\\workspace_local\\multi_jobs\\job_f246d1f58a6f30a57a5a\\attempt_1\\stdout.txt"", ""stdout_sha256"": ""a4c4f4df5f52369dd1da4c481cc570bed42fb2da6ee58b4ff74b3d8ebf665549"", ""tool_family"": ""vina"", ""tool_id"": ""autodock_vina""}"
ev_90d947f371f6a165208383a6,ATP-SMI-CFA68A98711F,docking,"{""canonical_smiles"": ""Oc1ccc(C[NH2+]Cc2cc(OCc3ccccc3)c3ccccc3c2)cc1O"", ""pose_count"": 9, ""pose_rank"": 1, ""raw_affinity"": -8.876}",docking_result_bundle,autodock_vina,vina,vina_7p3w_v1,batch_c501674f5da5458b,job_f246d1f58a6f30a57a5a,1506c96e6652a2278d0e56b4689b7178db91b3448af1154aad80137c97ad7a50,2026-08-26T20:23:44.732145+00:00,"{""adapter_tool_id"": ""vina"", ""backend"": ""open_toolchain"", ""canonical_smiles"": ""Oc1ccc(C[NH2+]Cc2cc(OCc3ccccc3)c3ccccc3c2)cc1O"", ""evidence_role"": ""parallel_computational_evidence"", ""job_id"": ""job_f246d1f58a6f30a57a5a"", ""ligand_hash"": ""5bcb24599215292620290a1edbb3cdaa926cc2685995f1ee8a1b6b8f66bdf698"", ""origin"": ""tool_execution"", ""output_pose_hash"": ""bb01381e2b197410038fdd952046b7d623c0b01d3d3118ec80510f376d6a15df"", ""pose_rank"": 1, ""pose_selection"": ""first_ranked_pose"", ""protocol_id"": ""vina_7p3w_v1"", ""receptor_hash"": ""e5e92ede1b1d000b00a7e5dbe3f3b02f0df0cd63b47dd8a421eeb8bddb1083ed"", ""run_id"": ""batch_c501674f5da5458b"", ""scoring_function"": ""vina"", ""stderr_path"": ""D:\\tiaozhansai\\ATP-Navigator\\workspace_local\\multi_jobs\\job_f246d1f58a6f30a57a5a\\attempt_1\\stderr.txt"", ""stderr_sha256"": ""e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855"", ""stdout_path"": ""D:\\tiaozhansai\\ATP-Navigator\\workspace_local\\multi_jobs\\job_f246d1f58a6f30a57a5a\\attempt_1\\stdout.txt"", ""stdout_sha256"": ""a4c4f4df5f52369dd1da4c481cc570bed42fb2da6ee58b4ff74b3d8ebf665549"", ""tool_family"": ""vina"", ""tool_id"": ""autodock_vina""}"
ev_315f11d46ece092eeaa1d78b,ATP-SMI-E9798004BA11,vina_affinity,-8.077,kcal/mol,autodock_vina,vina,vina_7p3w_v1,batch_c501674f5da5458b,job_b86aa1c23ab0f1f64b92,aae631d6e04cc990df40d1d88c750ec06d71ac063686300ebde94ddea7b2e0d0,2026-08-26T20:26:13.170170+00:00,"{""adapter_tool_id"": ""vina"", ""backend"": ""open_toolchain"", ""canonical_smiles"": ""COc1cc(C[NH2+]Cc2ccccc2NCC[NH+](C)C)cc(O)c1OCc1ccccc1"", ""evidence_role"": ""parallel_computational_evidence"", ""job_id"": ""job_b86aa1c23ab0f1f64b92"", ""ligand_hash"": ""ca8bd3d32cfb8f026d4cbae7762482fd83002d039c4149698c8dc197178d8109"", ""origin"": ""tool_execution"", ""output_pose_hash"": ""df7fdaa95527ca46a8a70927e76742490a5eb5af6c377ee153ebba824690a430"", ""pose_rank"": 1, ""pose_selection"": ""first_ranked_pose"", ""protocol_id"": ""vina_7p3w_v1"", ""receptor_hash"": ""e5e92ede1b1d000b00a7e5dbe3f3b02f0df0cd63b47dd8a421eeb8bddb1083ed"", ""run_id"": ""batch_c501674f5da5458b"", ""scoring_function"": ""vina"", ""stderr_path"": ""D:\\tiaozhansai\\ATP-Navigator\\workspace_local\\multi_jobs\\job_b86aa1c23ab0f1f64b92\\attempt_1\\stderr.txt"", ""stderr_sha256"": ""e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855"", ""stdout_path"": ""D:\\tiaozhansai\\ATP-Navigator\\workspace_local\\multi_jobs\\job_b86aa1c23ab0f1f64b92\\attempt_1\\stdout.txt"", ""stdout_sha256"": ""f257f43d97855f7c8530c0129fc352fabc6e24970edc033357dfe917b5312cdc"", ""tool_family"": ""vina"", ""tool_id"": ""autodock_vina""}"
ev_63d93bb055e2dc982897f8f0,ATP-SMI-E9798004BA11,docking,"{""canonical_smiles"": ""COc1cc(C[NH2+]Cc2ccccc2NCC[NH+](C)C)cc(O)c1OCc1ccccc1"", ""pose_count"": 9, ""pose_rank"": 1, ""raw_affinity"": -8.077}",docking_result_bundle,autodock_vina,vina,vina_7p3w_v1,batch_c501674f5da5458b,job_b86aa1c23ab0f1f64b92,aae631d6e04cc990df40d1d88c750ec06d71ac063686300ebde94ddea7b2e0d0,2026-08-26T20:26:13.171491+00:00,"{""adapter_tool_id"": ""vina"", ""backend"": ""open_toolchain"", ""canonical_smiles"": ""COc1cc(C[NH2+]Cc2ccccc2NCC[NH+](C)C)cc(O)c1OCc1ccccc1"", ""evidence_role"": ""parallel_computational_evidence"", ""job_id"": ""job_b86aa1c23ab0f1f64b92"", ""ligand_hash"": ""ca8bd3d32cfb8f026d4cbae7762482fd83002d039c4149698c8dc197178d8109"", ""origin"": ""tool_execution"", ""output_pose_hash"": ""df7fdaa95527ca46a8a70927e76742490a5eb5af6c377ee153ebba824690a430"", ""pose_rank"": 1, ""pose_selection"": ""first_ranked_pose"", ""protocol_id"": ""vina_7p3w_v1"", ""receptor_hash"": ""e5e92ede1b1d000b00a7e5dbe3f3b02f0df0cd63b47dd8a421eeb8bddb1083ed"", ""run_id"": ""batch_c501674f5da5458b"", ""scoring_function"": ""vina"", ""stderr_path"": ""D:\\tiaozhansai\\ATP-Navigator\\workspace_local\\multi_jobs\\job_b86aa1c23ab0f1f64b92\\attempt_1\\stderr.txt"", ""stderr_sha256"": ""e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855"", ""stdout_path"": ""D:\\tiaozhansai\\ATP-Navigator\\workspace_local\\multi_jobs\\job_b86aa1c23ab0f1f64b92\\attempt_1\\stdout.txt"", ""stdout_sha256"": ""f257f43d97855f7c8530c0129fc352fabc6e24970edc033357dfe917b5312cdc"", ""tool_family"": ""vina"", ""tool_id"": ""autodock_vina""}"
ev_40632ff53904dd6671425954,ATP-SMI-FCA9CDF3313B,vina_affinity,-7.761,kcal/mol,autodock_vina,vina,vina_7p3w_v1,batch_c501674f5da5458b,job_13e7e14b1538c4a2590c,82c93dde0729480a2bc388ee69b7334af58922d94f2df8cf79a3b670d23533a9,2026-08-26T20:28:05.254276+00:00,"{""adapter_tool_id"": ""vina"", ""backend"": ""open_toolchain"", ""canonical_smiles"": ""Cc1ccc([C@H](CNc2nc(N(CC[NH3+])c3cccc(Cl)c3)nc3ccccc23)[NH+](C)C)cc1"", ""evidence_role"": ""parallel_computational_evidence"", ""job_id"": ""job_13e7e14b1538c4a2590c"", ""ligand_hash"": ""708ec83e9a37b0cc135345fde4f9c07cc339548ffedbd5727f1e9ba29aaad5e5"", ""origin"": ""tool_execution"", ""output_pose_hash"": ""020cb0dd1f5382768a9b186c1606328642b7cf5c35b93309417c827c94f9c335"", ""pose_rank"": 1, ""pose_selection"": ""first_ranked_pose"", ""protocol_id"": ""vina_7p3w_v1"", ""receptor_hash"": ""e5e92ede1b1d000b00a7e5dbe3f3b02f0df0cd63b47dd8a421eeb8bddb1083ed"", ""run_id"": ""batch_c501674f5da5458b"", ""scoring_function"": ""vina"", ""stderr_path"": ""D:\\tiaozhansai\\ATP-Navigator\\workspace_local\\multi_jobs\\job_13e7e14b1538c4a2590c\\attempt_1\\stderr.txt"", ""stderr_sha256"": ""e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855"", ""stdout_path"": ""D:\\tiaozhansai\\ATP-Navigator\\workspace_local\\multi_jobs\\job_13e7e14b1538c4a2590c\\attempt_1\\stdout.txt"", ""stdout_sha256"": ""c2a7f5d289f857afc353c04b5d6e5ebf25c6d3b2fb55daf692731b19f1d3ee42"", ""tool_family"": ""vina"", ""tool_id"": ""autodock_vina""}"
ev_8a5bbd0b9adbbbe281a46fdb,ATP-SMI-FCA9CDF3313B,docking,"{""canonical_smiles"": ""Cc1ccc([C@H](CNc2nc(N(CC[NH3+])c3cccc(Cl)c3)nc3ccccc23)[NH+](C)C)cc1"", ""pose_count"": 9, ""pose_rank"": 1, ""raw_affinity"": -7.761}",docking_result_bundle,autodock_vina,vina,vina_7p3w_v1,batch_c501674f5da5458b,job_13e7e14b1538c4a2590c,82c93dde0729480a2bc388ee69b7334af58922d94f2df8cf79a3b670d23533a9,2026-08-26T20:28:05.254276+00:00,"{""adapter_tool_id"": ""vina"", ""backend"": ""open_toolchain"", ""canonical_smiles"": ""Cc1ccc([C@H](CNc2nc(N(CC[NH3+])c3cccc(Cl)c3)nc3ccccc23)[NH+](C)C)cc1"", ""evidence_role"": ""parallel_computational_evidence"", ""job_id"": ""job_13e7e14b1538c4a2590c"", ""ligand_hash"": ""708ec83e9a37b0cc135345fde4f9c07cc339548ffedbd5727f1e9ba29aaad5e5"", ""origin"": ""tool_execution"", ""output_pose_hash"": ""020cb0dd1f5382768a9b186c1606328642b7cf5c35b93309417c827c94f9c335"", ""pose_rank"": 1, ""pose_selection"": ""first_ranked_pose"", ""protocol_id"": ""vina_7p3w_v1"", ""receptor_hash"": ""e5e92ede1b1d000b00a7e5dbe3f3b02f0df0cd63b47dd8a421eeb8bddb1083ed"", ""run_id"": ""batch_c501674f5da5458b"", ""scoring_function"": ""vina"", ""stderr_path"": ""D:\\tiaozhansai\\ATP-Navigator\\workspace_local\\multi_jobs\\job_13e7e14b1538c4a2590c\\attempt_1\\stderr.txt"", ""stderr_sha256"": ""e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855"", ""stdout_path"": ""D:\\tiaozhansai\\ATP-Navigator\\workspace_local\\multi_jobs\\job_13e7e14b1538c4a2590c\\attempt_1\\stdout.txt"", ""stdout_sha256"": ""c2a7f5d289f857afc353c04b5d6e5ebf25c6d3b2fb55daf692731b19f1d3ee42"", ""tool_family"": ""vina"", ""tool_id"": ""autodock_vina""}"
ev_d6fb0639edeb0747df5c6fb7,ATP-SMI-15737353FB69,pose_qc,"{""atom_count"": 38, ""box_center"": [198.147968145161, 182.436946193548, 155.933369258065], ""box_size"": [25.9912574278463, 25.9912574278463, 25.9912574278463], ""heavy_atom_count"": 34, ""input_atom_count"": 38, ""parser"": ""tools.vina_adapter.parse_vina_pose"", ""pose_centroid"": [194.66726470588236, 190.08532352941177, 161.73779411764707], ""pose_centroid_inside_box"": true, ""pose_count"": 9, ""scope"": ""protocol_and_file_QC_not_binding_or_activity_validation"", ""score_sanity"": ""finite_and_within_minus100_to_plus100_kcal_per_mol"", ""status"": ""pass"", ""top_affinity"": -8.557}",qc_record,autodock_vina,vina,vina_7p3w_v1,batch_c501674f5da5458b,job_38fdd87b49465c65f49e,2b79aef777171aa5036055aa79e94c3ceef0c6af4be0c61bf0bcf825deba6fa6,2026-08-26T20:28:05.761486+00:00,"{""backend"": ""open_toolchain"", ""job_id"": ""job_38fdd87b49465c65f49e"", ""ligand_hash"": ""c2365aeb001ace77ca30a9aad521cca982ec124f05a604f9c4e78d97b498f0c1"", ""origin"": ""tool_execution"", ""pose_hash"": ""be6580ef5c97119d909007b8dffb37e3437c3e75ed93586a1c16173a43fa9e37"", ""protocol_id"": ""vina_7p3w_v1"", ""run_id"": ""batch_c501674f5da5458b"", ""tool_family"": ""vina"", ""tool_id"": ""autodock_vina""}"
ev_9b71b6ae5f35a24ff45305cd,ATP-SMI-4417138BF81D,pose_qc,"{""atom_count"": 35, ""box_center"": [198.147968145161, 182.436946193548, 155.933369258065], ""box_size"": [25.9912574278463, 25.9912574278463, 25.9912574278463], ""heavy_atom_count"": 30, ""input_atom_count"": 35, ""parser"": ""tools.vina_adapter.parse_vina_pose"", ""pose_centroid"": [195.95183333333335, 187.07160000000002, 159.7801], ""pose_centroid_inside_box"": true, ""pose_count"": 9, ""scope"": ""protocol_and_file_QC_not_binding_or_activity_validation"", ""score_sanity"": ""finite_and_within_minus100_to_plus100_kcal_per_mol"", ""status"": ""pass"", ""top_affinity"": -8.339}",qc_record,autodock_vina,vina,vina_7p3w_v1,batch_c501674f5da5458b,job_bb5bc23d9b168c517182,caaf7af6eb3a217530cf1ec0bf329c19e8845fa816003737768bf5f3e22656eb,2026-08-26T20:28:06.214986+00:00,"{""backend"": ""open_toolchain"", ""job_id"": ""job_bb5bc23d9b168c517182"", ""ligand_hash"": ""7eb15e3b92fbbbd7423a9d1c75917fc95d9ec7fecf8cce7addd0e547dd4f81fa"", ""origin"": ""tool_execution"", ""pose_hash"": ""ba16acf95f3ba78b846bc22c9843468cde757a937518b1bc865a1d53444ed200"", ""protocol_id"": ""vina_7p3w_v1"", ""run_id"": ""batch_c501674f5da5458b"", ""tool_family"": ""vina"", ""tool_id"": ""autodock_vina""}"
ev_8ec6e080b305647311b1a53d,ATP-SMI-5B36D3E11A3B,pose_qc,"{""atom_count"": 35, ""box_center"": [198.147968145161, 182.436946193548, 155.933369258065], ""box_size"": [25.9912574278463, 25.9912574278463, 25.9912574278463], ""heavy_atom_count"": 29, ""input_atom_count"": 35, ""parser"": ""tools.vina_adapter.parse_vina_pose"", ""pose_centroid"": [195.06637931034484, 185.5815172413793, 159.83117241379313], ""pose_centroid_inside_box"": true, ""pose_count"": 8, ""scope"": ""protocol_and_file_QC_not_binding_or_activity_validation"", ""score_sanity"": ""finite_and_within_minus100_to_plus100_kcal_per_mol"", ""status"": ""pass"", ""top_affinity"": -7.449}",qc_record,autodock_vina,vina,vina_7p3w_v1,batch_c501674f5da5458b,job_903f6e980293db665bce,a89c25841c6b6de2b8642adedc86ab026f774b37baf807ba7e28664a91b58aaf,2026-08-26T20:28:06.677645+00:00,"{""backend"": ""open_toolchain"", ""job_id"": ""job_903f6e980293db665bce"", ""ligand_hash"": ""1f9291158d775883b59022ba2aa7a3963ab352209277db739c9cb73e5a79e1d0"", ""origin"": ""tool_execution"", ""pose_hash"": ""82bfb87d4ecfa04ff68c4ce6f0091096fa1d7f536bd0507a9b23cdd2f4118aac"", ""protocol_id"": ""vina_7p3w_v1"", ""run_id"": ""batch_c501674f5da5458b"", ""tool_family"": ""vina"", ""tool_id"": ""autodock_vina""}"
ev_90a46344962f5b05172ea844,ATP-SMI-5D3E7B6B6796,pose_qc,"{""atom_count"": 34, ""box_center"": [198.147968145161, 182.436946193548, 155.933369258065], ""box_size"": [25.9912574278463, 25.9912574278463, 25.9912574278463], ""heavy_atom_count"": 31, ""input_atom_count"": 34, ""parser"": ""tools.vina_adapter.parse_vina_pose"", ""pose_centroid"": [193.7940322580645, 189.4311612903226, 162.8844516129032], ""pose_centroid_inside_box"": true, ""pose_count"": 9, ""scope"": ""protocol_and_file_QC_not_binding_or_activity_validation"", ""score_sanity"": ""finite_and_within_minus100_to_plus100_kcal_per_mol"", ""status"": ""pass"", ""top_affinity"": -9.028}",qc_record,autodock_vina,vina,vina_7p3w_v1,batch_c501674f5da5458b,job_9368750ee1ed7648d35c,1a4e8d9a5901fe2e33b167aadf4fec0a919e5f0055163398756448505aee54bb,2026-08-26T20:28:07.115842+00:00,"{""backend"": ""open_toolchain"", ""job_id"": ""job_9368750ee1ed7648d35c"", ""ligand_hash"": ""540ebd73e2179d019164c5a320858ed5af58b4824cf363e09307ecf00ccdcf15"", ""origin"": ""tool_execution"", ""pose_hash"": ""766e28b5770a1c39ee8b3404019a643580611e515e0503d9bc0620b682d433d5"", ""protocol_id"": ""vina_7p3w_v1"", ""run_id"": ""batch_c501674f5da5458b"", ""tool_family"": ""vina"", ""tool_id"": ""autodock_vina""}"
